userId,Movies,overlapCount,avgMovieRatings,avgPopularity
157531,"159471,159135,159125,159123,159133,110108,151989,138172,177209,182527,182793,182657,182781,146489,169816,147966,146487,129223,169820,133013",0,4.8,1.35
157748,"159135,159125,159471,159123,159133,110108,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,159467,151989",0,4.75,1.25
157758,"159135,159471,159125,159123,159133,110108,151989,138172,146489,169816,147966,146487,129223,169820,160028,133013,177209,122535,160030,169818",0,4.85,1.3
157815,"159471,159135,159125,159123,159133,110108,151989,138172,182527,182793,182657,182781,177209,183013,146489,169816,147966,146487,129223,169820",0,4.7,1.35
158129,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,138172",0,4.85,1.3
158266,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,138172",0,4.85,1.05
158324,"110108,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,159135,159125,159471,159123,159133,137064,137050",0,4.85,1.0
158404,"159135,159471,159125,159123,159133,110108,151989,138172,177209,183013,54124,182527,182793,182657,182781,146489,169816,147966,129223,146487",0,4.45,1.15
158688,"110108,159135,159125,159471,159123,159133,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,183013",0,4.75,1.05
158734,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,138172",0,4.85,1.3
158788,"159471,159123,159135,159125,159133,159467,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620",0,4.75,1.3
160121,"159471,159125,159135,159123,159133,138172,110108,151989,171821,8445,171807,177209,182527,182793,182657,182781,183013,159048,148084,54124",0,4.2,33.5
160417,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,138172",0,4.85,1.25
160922,"159471,159135,159123,159125,159133,110108,151989,182527,182793,182657,182781,177209,138172,146489,169816,147966,146487,129223,169820,133013",0,4.8,1.35
161117,"159471,159123,159133,159125,159135,159048,116243,132124,109762,140014,180839,142903,137964,159050,122701,124903,171221,159053,159467,110108",0,4.7,1.2
161502,"159471,159135,159125,159123,159133,110108,138172,151989,177209,183013,146489,169816,147966,146487,129223,169820,160028,133013,122535,160030",0,4.75,1.2
161730,"159471,159135,159125,159123,159133,110108,151989,138172,177209,182527,182793,182657,182781,8445,183013,146489,169816,147966,146487,129223",0,4.45,1.3
161795,"137064,137050,136998,136992,137052,26747,54072,136996,137022,137046,137020,137048,137038,137032,137018,136988,137016,137078,137028,159135",0,4.4,1.15
161852,"159471,159135,159125,159123,159133,110108,151989,138172,182527,182793,182657,182781,177209,183013,146489,169816,147966,54124,129223,146487",0,4.45,1.25
161979,"159471,159123,159135,159125,159133,110108,151989,182527,182793,182657,182781,177209,138172,159467,183013,146489,169816,147966,129223,146487",0,4.6,1.25
162473,"159135,159471,159125,159123,159133,110108,151989,138172,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620",0,4.85,1.4
162712,"159471,159135,159125,159123,159133,110108,151989,138172,177209,182527,182793,182657,182781,183013,146489,169816,147966,146487,129223,169820",0,4.7,1.2
162722,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,138172",0,4.85,1.25
162856,"159135,159125,159471,159123,159133,110108,151989,138172,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620",0,4.85,1.25
163018,"159135,159125,159471,159123,159133,110108,151989,138172,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620",0,4.85,1.3
164211,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,159467",0,4.75,1.25
164357,"159135,159125,159471,159123,159133,110108,151989,138172,146489,169816,147966,146487,129223,169820,160028,133013,122535,177209,160030,169818",0,4.85,1.3
164451,"159135,159125,159471,159123,159133,110108,151989,138172,177209,146489,169816,147966,146487,129223,183013,169820,133013,160028,122535,160030",0,4.75,1.3
164722,"159135,159125,159471,159123,159133,110108,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,151989,169818,145620,138172",0,4.85,1.15
165216,"159135,159471,159125,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,177209",0,4.85,1.25
165238,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,138172",0,4.85,1.3
165669,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,138172",0,4.85,1.2
165786,"159471,159135,159125,159123,159133,110108,151989,159467,182527,182793,182657,182781,177209,146489,169816,147966,129223,146487,169820,160028",0,4.7,1.3
165793,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,177209",0,4.85,1.25
166013,"159471,159123,159125,159135,159133,110108,151989,138172,182527,182793,182657,182781,177209,34763,183013,8445,171821,159048,54124,124601",0,3.85,1.3
166089,"159471,159135,159125,159123,159133,110108,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,137064,137050",0,4.85,1.35
166359,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,138172",0,4.85,1.25
166458,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,183013",0,4.75,1.1
166547,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,183013",0,4.75,1.15
166638,"159135,159125,159471,159123,159133,110108,151989,138172,177209,146489,169816,147966,146487,129223,169820,160028,133013,122535,160030,169818",0,4.85,1.25
166722,"110108,159135,159125,159471,159123,159133,151989,169816,146489,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,138172",0,4.85,1.4
166751,"159471,159133,159123,159125,159135,148084,8445,159048,132124,109762,137964,116243,140014,180839,110108,142903,159050,122701,124903,171221",0,4.55,1.45
167062,"110108,159135,159125,159471,159123,159133,146489,169816,147966,146487,129223,169820,160028,133013,122535,160030,169818,145620,151989,98437",0,4.85,1.0
167463,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,138172",0,4.85,1.25
167723,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,138172",0,4.85,1.3
167855,"159135,110108,159125,159471,159123,159133,151989,138172,146489,169816,147966,146487,129223,169820,160028,133013,122535,160030,169818,145620",0,4.85,4065.55
167938,"159135,159125,159471,159123,159133,110108,146489,169816,147966,146487,129223,169820,151989,133013,160028,122535,160030,169818,145620,138172",0,4.85,1.2
167994,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,177209",0,4.85,1.3
168060,"159471,159135,159125,159123,159133,110108,151989,182527,177209,182793,182657,182781,138172,146489,169816,147966,129223,146487,169820,133013",0,4.8,1.25
168597,"159135,159471,159125,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,160028,133013,122535,160030,169818,145620,177209",0,4.85,1.25
168692,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,138172",0,4.85,1.15
170082,"159135,159125,159471,159123,159133,110108,151989,169816,146489,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,183013",0,4.75,1.05
170124,"159471,159135,159125,159123,159133,110108,151989,138172,177209,182527,182793,182657,182781,146489,169816,147966,146487,129223,169820,133013",0,4.8,1.35
171119,"159135,159471,159125,159123,159133,110108,151989,138172,177209,183013,146489,169816,147966,146487,129223,169820,160028,133013,122535,160030",0,4.75,1.25
171219,"159135,159125,159471,159123,159133,110108,151989,138172,177209,146489,169816,147966,146487,129223,169820,183013,133013,160028,122535,160030",0,4.75,1.35
171352,"159135,159125,159471,159123,159133,110108,151989,138172,183013,177209,146489,169816,147966,146487,129223,169820,160028,133013,122535,160030",0,4.75,1.05
171444,"159135,159471,159125,159123,159133,110108,151989,138172,146489,169816,147966,146487,129223,169820,160028,133013,122535,160030,169818,145620",0,4.85,1.3
171458,"159135,159125,159471,159123,159133,110108,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,151989,177209",0,4.85,1.3
171815,"159135,159471,159125,159123,159133,110108,151989,138172,146489,169816,147966,146487,129223,169820,160028,133013,122535,160030,177209,169818",0,4.85,1.25
172020,"159135,159471,159125,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,177209",0,4.85,1.3
172742,"159471,159123,159125,159133,159135,110108,151989,159048,116243,140014,180839,132124,109762,142903,159050,137964,182527,182793,122701,182657",0,4.8,1.45
172762,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,160028,133013,122535,160030,169818,145620,183013",0,4.75,1.15
173281,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,138172,129223,169820,133013,160028,122535,160030,169818,145620",0,4.85,1.25
173847,"159135,159125,159471,159123,159133,110108,151989,138172,183013,146489,169816,147966,146487,129223,169820,177209,160028,133013,122535,160030",0,4.75,1.5
173910,"110108,159135,159125,159471,159123,159133,151989,146489,169816,147966,146487,129223,169820,160028,133013,122535,160030,169818,145620,138172",0,4.85,1.1
173938,"159471,159123,159125,159135,159133,110108,151989,182527,182793,182657,182781,138172,177209,183013,146489,169816,147966,146487,129223,169820",0,4.7,1.2
174077,"159471,159135,159125,159123,159133,110108,151989,138172,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620",0,4.85,1.25
174171,"159135,159471,159125,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,138172",0,4.85,1.25
174863,"159471,159125,159135,159123,159133,159048,140014,116243,132124,109762,180839,137964,159050,142903,122701,124903,171221,159053,110108,151989",0,4.8,1.35
175036,"159135,159471,159125,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,177209",0,4.85,1.2
175221,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,177209",0,4.85,1.4
175641,"159135,159125,159471,159123,159133,110108,151989,138172,146489,169816,147966,146487,129223,169820,160028,133013,122535,160030,169818,145620",0,4.85,1.15
175986,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,183013",0,4.75,1.1
176165,"159135,159125,159471,159123,159133,110108,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,151989,137064",0,4.85,1.15
176768,"159135,159125,159471,110108,159123,159133,151989,138172,146489,169816,147966,146487,129223,169820,160028,133013,122535,160030,169818,145620",0,4.85,1.25
176846,"159135,159471,159125,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,177209",0,4.85,1.25
176910,"159471,159125,159133,159123,159135,110108,151989,138172,8445,182527,182793,159048,182657,182781,132124,109762,116243,180839,140014,137964",0,4.55,1.25
176957,"159135,159125,159471,159123,159133,110108,151989,138172,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620",0,4.85,1.3
177106,"159471,159123,159125,159135,159133,110108,159467,151989,146489,147966,169816,146487,129223,169820,133013,160028,122535,160030,169818,145620",0,4.75,1.25
177206,"159135,159125,159471,159123,159133,110108,151989,138172,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,177209",0,4.85,1.25
177748,"159471,159135,159125,159123,159133,110108,151989,138172,177209,182527,182793,182657,182781,183013,54124,146489,169816,147966,146487,129223",0,4.45,1.2
178052,"159135,159471,159125,159123,159133,110108,151989,159467,177209,183013,182793,182527,182657,182781,34763,146489,147966,169816,129223,146487",0,4.35,1.35
178195,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,183013",0,4.75,1.25
178217,"159135,159471,159125,159123,159133,110108,151989,138172,177209,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818",0,4.85,1.3
178317,"159135,159125,159471,159123,159133,110108,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,137064,137050",0,4.85,1.0
178419,"159135,159125,159471,159123,159133,110108,151989,138172,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620",0,4.85,1.25
178674,"159471,159135,159125,159123,159133,110108,151989,138172,177209,146489,169816,147966,146487,182527,129223,182793,169820,182657,133013,182781",0,4.8,1.1
178822,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,177209",0,4.85,1.3
178974,"159135,159125,159471,159123,159133,110108,151989,138172,146489,169816,147966,146487,129223,169820,160028,133013,122535,160030,169818,145620",0,4.85,1.25
179273,"159471,159123,159133,159125,159135,26578,97648,159467,159048,116243,140014,180839,159050,132124,109762,142903,137964,122701,124903,171221",0,4.55,1408.1
179759,"110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,159135,159125,159471,159123,159133,183013",0,4.75,1.15
180010,"159135,159471,159125,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,160028,133013,122535,160030,169818,145620,177209",0,4.85,1.25
180082,"110108,159471,159135,146489,159125,147966,169816,159123,146487,129223,169820,159133,133013,160028,122535,160030,169818,145620,151989,137064",0,4.85,1.1
180389,"159471,159135,159125,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,160028,133013,122535,160030,169818,145620,177209",0,4.85,1.25
180583,"159471,159135,159125,159123,159133,159467,110108,137064,137050,136998,136992,137052,26747,54072,136996,137046,137020,137022,137032,137038",0,4.25,1.25
180723,"159135,159471,159125,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,177209",0,4.85,1.15
180841,"159135,159125,159471,159123,159133,110108,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,151989,137064",0,4.85,1.2
181403,"159471,159135,159125,159123,159133,110108,151989,138172,177209,182527,182793,182657,182781,183013,146489,169816,147966,146487,129223,169820",0,4.7,1.3
181669,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,183013",0,4.75,1.15
181784,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,160028,133013,122535,160030,169818,145620,138172",0,4.85,1.2
182233,"110108,146489,147966,169816,146487,129223,169820,133013,160028,122535,160030,169818,145620,98437,128713,133970,113529,137064,137050,136998",0,5.0,1.05
182304,"159135,159125,159471,159123,159133,110108,151989,138172,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620",0,4.85,1.35
182350,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,138172",0,4.85,1.2
182355,"159135,159471,159125,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,177209",0,4.85,1.25
182438,"159471,159125,159135,159123,159133,110108,151989,138172,182527,182793,182781,182657,177209,8445,183013,146489,169816,147966,146487,129223",0,4.45,1.3
182693,"159135,159125,159471,159123,159133,110108,151989,138172,177209,182527,182793,182657,182781,183013,146489,169816,147966,146487,129223,169820",0,4.7,1.65
183194,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,160028,133013,122535,160030,169818,145620,138172",0,4.85,1.3
183201,"159135,159125,159471,159123,159133,110108,138172,151989,177209,183013,171821,171807,54124,182527,182793,182657,182781,135055,34763,146489",0,4.2,1.1
183892,"159135,159125,159471,159123,159133,110108,151989,138172,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620",0,4.85,1.35
184239,"159471,159135,159125,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,177209,145620",0,4.85,1.1
184531,"159135,159471,159125,159123,159133,110108,151989,138172,146489,169816,147966,146487,129223,169820,160028,133013,122535,160030,169818,145620",0,4.85,1.35
184537,"159471,159125,159123,159135,159133,110108,151989,159048,182527,132124,182793,109762,138172,182657,182781,140014,180839,137964,116243,159050",0,4.8,1.3
185143,"110108,159135,159125,159471,159123,159133,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,151989,137064",0,4.85,1.0
185404,"159471,159135,159125,159123,159133,110108,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,137064,137050",0,4.85,1.4
185672,"159471,159135,159125,159123,159133,110108,151989,138172,177209,146489,147966,169816,146487,129223,169820,160028,133013,122535,160030,169818",0,4.85,1.1
185887,"159135,159125,159471,159123,159133,110108,151989,138172,177209,146489,169816,147966,146487,129223,169820,183013,160028,133013,122535,160030",0,4.75,1.15
186146,"159135,159125,159471,159123,159133,110108,151989,138172,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620",0,4.85,1.25
186409,"159135,159471,159125,159123,159133,110108,151989,138172,177209,146489,169816,147966,146487,129223,169820,133013,160028,122535,183013,160030",0,4.75,1.35
186594,"159471,159123,159125,159135,159133,110108,159467,151989,182527,182793,182657,182781,177209,146489,138172,169816,147966,146487,129223,169820",0,4.7,1.25
186748,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,177209",0,4.85,1.0
186973,"159471,159123,159133,159125,159135,159048,132124,109762,140014,116243,137964,180839,142903,159050,122701,124903,171221,159053,110108,151989",0,4.8,1.35
187066,"159135,159125,159471,159123,110108,159133,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,151989,145620,183013",0,4.75,1.0
187121,"159135,159125,159471,159123,159133,110108,146489,169816,147966,146487,129223,169820,133013,160028,122535,151989,160030,169818,145620,138172",0,4.85,1.2
187210,"159471,159135,159125,159123,159133,110108,151989,138172,177209,146489,169816,147966,146487,129223,169820,182527,133013,160028,182793,122535",0,4.8,1.25
187220,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,138172,133013,160028,122535,160030,169818,145620",0,4.85,1.25
187351,"110108,146489,147966,169816,146487,129223,169820,160028,133013,122535,160030,169818,145620,151989,137064,137050,136998,136992,137052,26747",0,4.75,1.0
187406,"159135,159471,159125,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,138172",0,4.85,1.15
187558,"159471,159135,159125,159123,159133,110108,151989,138172,159048,177209,182527,182793,182657,182781,116243,140014,180839,142903,159050,109762",0,4.8,1.25
188078,"159135,159471,159125,159123,159133,110108,159467,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,151989",0,4.75,1.25
188227,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,137064",0,4.85,1.2
188229,"159471,159135,159125,159123,159133,110108,151989,138172,177209,183013,182527,182793,182657,182781,54124,171821,146489,169816,147966,146487",0,4.45,1.6
188281,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,138172,133013,160028,122535,160030,169818,145620",0,4.85,1.05
188312,"159135,159471,159125,159123,159133,110108,151989,138172,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620",0,4.85,1.2
188315,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,177209",0,4.85,1.25
188387,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,138172",0,4.85,1.1
188914,"159471,159135,159125,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,138172",0,4.85,1.3
189106,"159135,159125,159471,159123,159133,110108,151989,138172,177209,183013,182527,182793,182657,182781,146489,169816,147966,146487,129223,169820",0,4.7,1.15
189190,"159135,159125,159471,159123,159133,110108,146489,169816,147966,146487,129223,169820,151989,133013,160028,122535,160030,169818,145620,177209",0,4.85,1.25
189319,"159471,159135,159125,159123,159133,110108,151989,138172,177209,182527,182793,182657,182781,183013,146489,169816,147966,129223,146487,169820",0,4.7,1.3
189395,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,160028,133013,122535,160030,169818,145620,138172",0,4.85,1.1
189529,"159135,159471,159125,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,177209",0,4.85,1.1
189586,"159135,159125,159471,159123,159133,110108,146489,169816,147966,146487,129223,169820,133013,160028,151989,122535,160030,169818,145620,183013",0,4.75,1.1
189608,"110108,159135,159125,159471,159123,159133,151989,138172,183013,177209,146489,169816,147966,146487,129223,169820,160028,133013,122535,160030",0,4.75,1.15
189784,"159471,159135,159125,159123,159133,110108,151989,177209,138172,182527,182793,182657,182781,183013,146489,169816,147966,146487,129223,169820",0,4.7,1.25
189890,"159135,159125,159471,159123,159133,110108,151989,138172,177209,146489,169816,147966,146487,183013,129223,169820,182527,133013,160028,182793",0,4.7,1.25
190378,"159135,159125,159471,159123,159133,159467,110108,169816,146489,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,137064",0,4.75,1.15
190592,"159471,159135,159125,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,182527",0,4.85,1.1
191075,"110108,169816,146489,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,105191,159135,159125,159471,159123,159133,151989",0,4.85,1.0
191175,"137064,137050,136998,136992,137052,26747,54072,136996,137046,137020,137022,137032,137038,136988,137048,137018,137016,137078,137028,137006",0,4.4,1.0
191196,"159135,159125,159471,159123,159133,110108,151989,138172,183013,146489,169816,147966,177209,146487,129223,169820,133013,160028,122535,160030",0,4.75,1.15
191746,"159471,159135,159125,159123,159133,110108,151989,138172,177209,54124,183013,182527,182793,182657,182781,146489,147966,169816,129223,146487",0,4.45,1.3
191779,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,138172",0,4.85,1.3
191952,"110108,146489,169816,147966,146487,159135,129223,169820,159125,133013,160028,159471,122535,160030,159123,169818,145620,159133,151989,137064",0,4.85,1.1
192637,"159471,159135,159125,159123,159133,110108,151989,177209,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620",0,4.85,1.2
192883,"159135,159125,159471,159123,159133,110108,151989,138172,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620",0,4.85,1.2
192893,"159471,159135,159125,159123,159133,110108,151989,138172,177209,183013,54124,182527,182793,182657,182781,34763,146489,169816,147966,129223",0,4.2,1.15
192997,"159471,159135,159125,159123,159133,110108,151989,138172,177209,183013,182527,182793,182657,182781,54124,146489,169816,147966,129223,146487",0,4.45,1.4
193006,"159471,159135,159125,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,138172,145620",0,4.85,1.3
193168,"159135,159125,159471,159123,159133,110108,151989,138172,177209,183013,182527,182793,182657,182781,146489,169816,147966,146487,129223,169820",0,4.7,1.35
193520,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,183013",0,4.75,1.1
193720,"159471,159135,159125,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,177209",0,4.85,1.25
194449,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,138172",0,4.85,1.25
194468,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,138172",0,4.85,1.25
194505,"159471,159135,159125,159123,159133,110108,148084,151989,138172,177209,146489,147966,169816,146487,129223,169820,160028,133013,122535,160030",0,4.85,1.35
194640,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,138172",0,4.85,1.25
194897,"159471,159133,159123,159125,159135,159467,110108,151989,182527,182793,182781,182657,159048,116243,140014,180839,132124,109762,159050,142903",0,4.7,4614.25
195158,"159135,159125,159471,159123,159133,110108,138172,151989,177209,183013,146489,169816,147966,146487,129223,169820,160028,133013,122535,160030",0,4.75,1.3
195272,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,183013",0,4.75,1.25
195451,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,183013",0,4.75,1.25
195504,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,138172",0,4.85,1.25
195625,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,183013",0,4.75,1.1
195940,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,177209",0,4.85,1.2
196603,"159471,159135,159125,159123,159133,110108,151989,182527,182793,182657,182781,177209,146489,169816,147966,146487,129223,169820,133013,160028",0,4.8,1.3
196652,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,177209",0,4.85,1.0
196997,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,160028,133013,122535,160030,138172,169818,145620",0,4.85,1.2
197442,"159135,159471,159125,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,177209",0,4.85,1.15
197497,"159471,159135,159125,159123,159133,110108,151989,138172,177209,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818",0,4.85,1.25
197538,"159135,159125,159471,159123,159133,110108,151989,138172,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620",0,4.85,1.25
197666,"159471,159125,159135,159123,159133,110108,151989,138172,159048,132124,109762,180839,140014,116243,137964,142903,159050,122701,124903,182527",0,4.85,1.3
197847,"159471,159135,159125,159133,159123,110108,151989,138172,148084,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818",0,4.85,1.4
198047,"159135,159471,159125,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,177209",0,4.85,1.3
198437,"159135,159125,159471,159123,159133,110108,151989,138172,183013,146489,169816,147966,177209,146487,129223,169820,160028,133013,122535,160030",0,4.75,1.1
198441,"159135,159471,159125,159123,159133,110108,151989,138172,177209,183013,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030",0,4.75,1.25
199510,"159471,159135,159125,159123,159133,110108,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,151989,137064",0,4.85,1.35
199578,"159471,159135,159125,159123,159133,110108,151989,138172,182527,182793,182657,182781,177209,183013,146489,169816,147966,129223,146487,169820",0,4.7,1.25
199872,"159135,159471,159125,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,138172",0,4.85,1.3
199976,"159135,159125,159471,159123,159133,110108,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,151989,159467",0,4.75,1.05
200085,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,138172,160030,169818,145620",0,4.85,1.3
