userId,Movies,overlapCount
167938,"159125,159123,159471,159135,159133,110108,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,151989,177209",0
167994,"159125,159123,159471,159133,159135,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
168060,"159471,159123,159133,159125,159135,110108,151989,177209,182657,182527,182793,182781,122535,160028,145620,169818,129223,160030,169816,147966",0
168597,"159125,159123,159133,159471,159135,110108,151989,177209,138172,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489",0
168692,"159125,159471,159123,159135,159133,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
170082,"159471,159135,159125,159123,159133,110108,151989,122535,160028,145620,169818,129223,160030,147966,169816,146487,169820,146489,133013,177209",0
170124,"159471,159133,159123,159125,159135,110108,151989,177209,122535,160028,145620,169818,129223,160030,138172,169816,147966,146487,169820,146489",0
171119,"159471,159125,159123,159133,159135,110108,151989,138172,177209,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489",0
171219,"159125,159123,159471,159133,159135,110108,151989,138172,177209,122535,160028,145620,169818,129223,182657,160030,182527,182793,169816,147966",0
171352,"159471,159125,159133,159123,159135,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,177209,146487,169820,138172,146489",0
171444,"159471,159125,159123,159133,159135,110108,151989,138172,177209,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489",0
171458,"159471,159125,159123,159135,159133,110108,122535,160028,145620,169818,129223,160030,169816,147966,146487,151989,169820,146489,133013,177209",0
171815,"159471,159125,159123,159133,159135,110108,151989,177209,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,138172",0
172020,"159125,159123,159471,159133,159135,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
172742,"159133,159471,159123,159125,159135,110108,151989,182657,182527,182793,182781,177209,159467,122535,160028,145620,169818,138172,129223,160030",0
172762,"159125,159123,159471,159135,159133,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
173281,"159125,159123,159471,159133,159135,110108,151989,177209,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013",0
173847,"159471,159125,159123,159135,159133,110108,151989,138172,177209,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489",0
173910,"159125,159123,159471,159135,159133,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,138172",0
173938,"159471,159133,159123,159125,159135,110108,151989,177209,182657,182527,182793,182781,122535,160028,145620,169818,129223,160030,169816,147966",0
174077,"159471,159123,159125,159133,159135,110108,151989,122535,160028,145620,169818,129223,177209,160030,169816,147966,146487,169820,146489,133013",0
174171,"159125,159123,159471,159133,159135,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
174863,"159123,159125,159133,159471,159135,110108,151989,138172,182657,182527,182793,177209,182781,124903,8445,109762,180839,159053,171221,132124",0
175036,"159471,159133,159125,159123,159135,110108,151989,122535,160028,145620,169818,177209,129223,160030,169816,147966,146487,169820,146489,133013",0
175221,"159125,159123,159471,159135,159133,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
175641,"159471,159135,159125,159123,159133,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,138172",0
175986,"159471,159125,159135,159133,159123,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
176165,"159125,159123,159471,159133,159135,110108,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,151989,177209",0
176768,"159135,159125,159123,159471,159133,110108,151989,138172,122535,160028,145620,135232,169818,129223,160030,169816,147966,146487,169820,146489",0
176846,"159471,159125,159123,159133,159135,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
176910,"159133,159123,159471,159125,159135,110108,151989,138172,177209,8445,182657,182527,182793,182781,124903,180839,109762,159053,171221,132124",0
176957,"159125,159123,159471,159133,159135,110108,151989,138172,177209,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489",0
177106,"159123,159125,159133,159471,159135,110108,159467,122535,160028,145620,169818,151989,129223,160030,169816,147966,146487,169820,146489,133013",0
177206,"159471,159125,159133,159123,159135,110108,151989,177209,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013",0
177748,"159133,159471,159123,159125,159135,110108,151989,177209,138172,182657,182527,182793,182781,122535,160028,145620,169818,129223,160030,169816",0
178052,"159471,159133,159125,159123,159135,110108,151989,159467,177209,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489",0
178195,"159471,159135,159133,159125,159123,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
178217,"159471,159123,159125,159133,159135,110108,151989,138172,177209,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489",0
178317,"159135,159471,159125,159123,159133,110108,122535,160028,145620,169818,129223,160030,147966,169816,146487,169820,146489,133013,151989,137022",0
178419,"159471,159125,159123,159135,159133,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
178674,"159471,159133,159123,159125,159135,110108,151989,177209,182657,182527,182793,182781,122535,160028,145620,169818,129223,160030,169816,147966",0
178822,"159123,159125,159471,159135,159133,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
178974,"159123,159125,159471,159133,159135,110108,151989,138172,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013",0
179273,"159471,159133,159123,159125,159135,116855,159467,124903,180839,109762,159053,171221,132124,159048,140014,116243,137964,122701,159050,142903",0
179759,"110108,122535,160028,145620,169818,129223,160030,147966,169816,146487,169820,146489,133013,151989,137022,137046,26747,136998,137020,137018",0
180010,"159471,159125,159123,159133,159135,110108,151989,177209,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013",0
180082,"110108,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,159471,159133,159125,159135,159123,137022,137046",0
180389,"159471,159133,159125,159123,159135,110108,151989,177209,122535,160028,145620,169818,182657,129223,182527,160030,182793,169816,147966,182781",0
180583,"159133,159471,159123,159125,159135,159467,110108,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,137022",0
180723,"159125,159123,159471,159133,159135,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
180841,"159125,159123,159471,159135,159133,110108,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,151989,177209",0
181403,"159123,159125,159471,159133,159135,110108,151989,138172,177209,182657,182527,182793,182781,122535,160028,145620,169818,183013,129223,160030",0
181669,"159471,159125,159123,159135,159133,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
181784,"159125,159123,159471,159133,159135,110108,151989,177209,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013",0
182233,"110108,137046,137022,136998,137020,26747,137018,137064,137038,137050,137078,137006,136988,136996,137032,137052,137028,137048,137024,122535",0
182304,"159471,159123,159125,159133,159135,110108,151989,177209,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013",0
182350,"159471,159133,159125,159123,159135,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
182355,"159125,159123,159471,159135,159133,110108,122535,160028,151989,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
182438,"159123,159125,159133,159471,159135,110108,151989,138172,177209,182657,182527,182793,182781,8445,122535,160028,145620,169818,129223,160030",0
182693,"159125,159123,159471,159133,159135,110108,151989,177209,138172,182657,182527,182793,182781,122535,160028,145620,169818,129223,160030,169816",0
183194,"159125,159123,159471,159133,159135,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
183201,"159125,159123,159471,159133,159135,110108,138172,151989,177209,171821,171807,183013,135055,47782,54124,155713,182657,182793,182527,34763",0
183892,"159471,159125,159123,159133,159135,110108,151989,177209,138172,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489",0
184239,"159471,159133,159125,159123,159135,110108,151989,177209,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013",0
184531,"159471,159125,159123,159133,159135,110108,151989,177209,138172,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489",0
184537,"159133,159471,159123,159125,159135,110108,151989,177209,182657,182527,182793,182781,138172,122535,160028,145620,169818,129223,160030,169816",0
185143,"110108,159125,159123,159471,159135,159133,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,151989,137022",0
185404,"159123,159471,159125,159133,159135,110108,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,137020,137022",0
185672,"159125,159123,159471,159133,159135,110108,151989,177209,138172,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489",0
185887,"159471,159133,159125,159123,159135,110108,151989,177209,138172,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489",0
186146,"159471,159125,159123,159133,159135,110108,151989,177209,138172,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489",0
186409,"159471,159125,159123,159133,159135,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,177209,133013",0
186594,"159123,159125,159133,159471,159135,110108,159467,151989,182657,182527,182793,182781,177209,122535,160028,145620,169818,160030,129223,169816",0
186748,"159125,159123,159135,159471,159133,110108,151989,122535,160028,145620,169818,129223,160030,147966,169816,146487,169820,146489,133013,177209",0
186973,"159123,159125,159471,159133,159135,124903,109762,180839,159053,171221,132124,116243,137964,159048,140014,122701,159050,110108,142903,151989",0
187066,"159135,159471,159125,159123,159133,110108,151989,122535,160028,145620,169818,129223,160030,147966,169816,146487,169820,146489,133013,177209",0
187121,"159471,159135,159125,159123,159133,110108,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,151989,138172",0
187210,"159471,159123,159125,159133,159135,110108,151989,122535,160028,177209,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013",0
187220,"159471,159125,159133,159123,159135,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,177209,169820,146489,133013",0
187351,"110108,133970,128713,98437,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,113529,151989,134757,177209",0
187406,"159471,159125,159123,159133,159135,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
187558,"159133,159471,159123,159125,159135,110108,151989,138172,177209,182657,182527,182793,182781,34763,54124,183013,171821,171807,124903,135055",0
188078,"159471,159133,159135,159125,159123,110108,159467,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,151989",0
188227,"159135,159123,159125,159471,159133,110108,151989,122535,160028,145620,169818,129223,160030,147966,169816,146487,169820,146489,133013,177209",0
188229,"159471,159125,159123,159133,159135,110108,151989,138172,177209,182657,182527,182793,182781,183013,54124,171821,122535,160028,145620,171807",0
188281,"159471,159125,159123,159135,159133,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
188312,"159471,159125,159123,159133,159135,110108,151989,122535,177209,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013",0
188315,"159471,159125,159123,159133,159135,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
188387,"159471,159133,159125,159135,159123,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
188914,"159123,159125,159471,159133,159135,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
189106,"159125,159123,159471,159133,159135,110108,151989,138172,177209,183013,182657,182527,182793,182781,122535,160028,145620,169818,129223,160030",0
189190,"159125,159123,159471,159135,159133,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
189319,"159471,159133,159123,159125,159135,110108,151989,177209,138172,182657,182527,182793,182781,122535,160028,145620,169818,129223,160030,169816",0
189395,"159471,159133,159125,159123,159135,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
189529,"159471,159125,159123,159133,159135,110108,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,151989,137022",0
189586,"159125,159123,159135,159471,159133,110108,122535,160028,145620,169818,129223,160030,147966,169816,146487,151989,169820,146489,133013,177209",0
189608,"110108,159471,159125,159123,159135,159133,151989,138172,177209,183013,34763,54124,122535,160028,145620,169818,129223,160030,169816,147966",0
189784,"159471,159133,159125,159123,159135,110108,151989,177209,122535,160028,145620,169818,159467,129223,160030,169816,147966,182657,182527,182793",0
189890,"159125,159123,159471,159133,159135,110108,151989,138172,177209,182657,182527,182793,182781,122535,160028,145620,169818,129223,160030,169816",0
190378,"159135,159471,159125,159123,159133,159467,110108,122535,160028,145620,169818,129223,137022,160030,137046,26747,147966,136998,169816,137020",0
190592,"159471,159133,159123,159125,159135,110108,122535,160028,145620,151989,169818,129223,160030,169816,147966,146487,169820,146489,133013,159467",0
191075,"110108,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,159471,159125,159123,159135,159133,151989,105191",0
191175,"137022,137046,26747,137020,136998,137018,137064,137038,137078,137006,137050,136988,137032,136996,137052,137028,137048,137024,137016,54072",0
191196,"159471,159125,159123,159133,159135,110108,151989,177209,138172,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489",0
191746,"159471,159133,159125,159123,159135,110108,151989,138172,177209,54124,183013,182657,182527,182793,182781,107434,135055,122535,160028,145620",0
191779,"159471,159125,159123,159135,159133,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
191952,"110108,159135,159471,159125,159123,159133,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,151989,137022",0
192637,"159471,159133,159125,159123,159135,110108,151989,177209,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013",0
192883,"159471,159133,159125,159123,159135,110108,151989,177209,122535,160028,145620,138172,169818,129223,160030,169816,147966,146487,169820,146489",0
192893,"159471,159133,159125,159123,159135,110108,151989,138172,177209,183013,182657,182527,182793,182781,54124,135055,34763,107434,122535,160028",0
192997,"159125,159123,159471,159133,159135,110108,151989,138172,177209,182657,182793,182527,182781,183013,54124,122535,160028,145620,169818,129223",0
193006,"159123,159125,159471,159133,159135,110108,151989,177209,138172,182657,182527,182793,122535,160028,182781,145620,169818,129223,160030,169816",0
193168,"159471,159125,159123,159133,159135,110108,151989,138172,177209,182657,182527,182793,182781,183013,122535,160028,145620,169818,129223,160030",0
193520,"159471,159125,159123,159135,159133,110108,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,151989,133013,177209",0
193720,"159471,159125,159123,159133,159135,110108,151989,122535,160028,145620,169818,177209,129223,160030,169816,147966,146487,169820,146489,133013",0
194449,"159471,159125,159123,159133,159135,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
194468,"159471,159135,159125,159123,159133,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
194505,"159125,159133,159123,159135,159471,110108,148084,151989,138172,177209,122535,160028,145620,169818,160030,129223,169816,147966,146487,169820",0
194640,"159471,159125,159123,159135,159133,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
194897,"159133,159123,159125,159471,159135,159467,110108,151989,182527,182657,182793,182781,8445,177209,124903,109762,180839,159053,122535,160028",0
195158,"159125,159471,159123,159133,159135,110108,151989,138172,177209,182657,182527,182793,182781,183013,122535,160028,145620,169818,129223,160030",0
195272,"159471,159125,159123,159135,159133,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
195451,"159471,159125,159123,159135,159133,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
195504,"159471,159125,159123,159133,159135,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
195625,"159125,159123,159471,159135,159133,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
195940,"159125,159123,159471,159133,159135,110108,151989,177209,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013",0
196603,"159133,159471,159123,159125,159135,110108,151989,177209,182657,182527,182793,182781,122535,160028,145620,169818,129223,160030,169816,147966",0
196652,"159125,159123,159471,159135,159133,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
196997,"159125,159123,159471,159133,159135,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
197442,"159471,159125,159123,159135,159133,110108,151989,122535,160028,145620,169818,129223,160030,147966,169816,146487,169820,146489,133013,159467",0
197497,"159471,159133,159125,159123,159135,110108,151989,177209,138172,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489",0
197538,"159471,159125,159123,159133,159135,110108,151989,122535,177209,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013",0
197666,"159471,159133,159123,159125,159135,110108,151989,138172,177209,182657,182527,182793,182781,122535,160028,145620,169818,129223,160030,169816",0
197847,"159123,159125,159471,159133,159135,110108,151989,138172,177209,182657,182527,182793,122535,160028,145620,182781,169818,129223,160030,169816",0
198047,"159471,159133,159125,159123,159135,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,177209,146489,133013",0
198437,"159471,159135,159125,159123,159133,110108,151989,177209,122535,160028,145620,169818,129223,160030,169816,147966,138172,146487,169820,146489",0
198441,"159471,159133,159125,159123,159135,110108,151989,138172,177209,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489",0
199510,"159125,159123,159471,159133,159135,110108,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,151989,177209",0
199578,"159123,159125,159133,159471,159135,110108,151989,138172,177209,182657,182527,182793,182781,183013,107434,54124,122535,160028,145620,169818",0
199872,"159471,159125,159123,159133,159135,110108,151989,177209,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013",0
199976,"159471,159135,159125,159133,159123,110108,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,151989,159467",0
200085,"159471,159123,159125,159133,159135,110108,151989,177209,138172,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489",0
200352,"128713,133970,98437,110108,113529,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,151989,159471,159135",0
200481,"159471,159133,159125,159123,159135,110108,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,151989,159467",0
200810,"159125,159123,159471,159133,159135,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
200827,"159125,159471,159123,159135,159133,110108,151989,138172,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013",0
201106,"159471,159133,159125,159123,159135,110108,151989,177209,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013",0
201274,"159125,159123,159135,159471,159133,110108,151989,138172,177209,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489",0
201489,"159471,159125,159123,159135,159133,110108,122535,151989,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,159467",0
201847,"159471,159133,159125,159123,159135,110108,151989,177209,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013",0
201926,"159471,159125,159123,159133,159135,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
202087,"159471,159135,159125,159123,159133,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
202284,"159471,159133,159125,159123,159135,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,159467",0
202490,"159471,159125,159123,159133,159135,110108,151989,177209,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013",0
202526,"159471,159125,159123,159135,159133,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
202554,"159471,159133,159123,159125,159135,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
202849,"159471,159123,159133,159125,159135,110108,151989,177209,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013",0
203193,"159471,159133,159135,159125,159123,110108,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,151989,177209",0
203996,"159471,159125,159123,159133,159135,110108,151989,177209,138172,182657,182527,182793,182781,122535,160028,145620,169818,129223,160030,169816",0
204257,"159471,159135,159125,159123,159133,110108,151989,122535,160028,145620,169818,129223,160030,147966,169816,146487,169820,146489,133013,177209",0
204461,"159471,159135,159133,159125,159123,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
204464,"159125,159123,159471,159135,159133,110108,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,159467,151989",0
204618,"159125,159123,159133,159471,159135,110108,151989,138172,177209,182657,182527,182793,182781,183013,54124,135055,122535,160028,145620,169818",0
204624,"159123,159125,159471,159135,159133,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
205623,"159471,159133,159123,159125,159135,110108,151989,177209,182657,182527,182793,138172,182781,122535,160028,145620,169818,129223,160030,169816",0
205725,"159123,159125,159471,159133,159135,110108,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,151989,133013,137022",0
205734,"159471,159125,159123,159135,159133,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
205933,"159471,159133,159125,159123,159135,110108,151989,177209,138172,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489",0
206430,"159471,159123,159125,159133,159135,110108,151989,138172,177209,182657,182527,182793,182781,122535,160028,145620,169818,129223,160030,169816",0
206695,"159471,159125,159123,159133,159135,110108,151989,177209,138172,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489",0
206770,"159471,159125,159123,159133,159135,110108,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,151989,177209",0
206908,"159471,159133,159123,159125,159135,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
206981,"159471,159133,159123,159125,159135,110108,151989,177209,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,159467",0
207053,"159471,159133,159123,159125,159135,110108,151989,138172,177209,182657,182527,182793,182781,122535,160028,145620,169818,129223,160030,169816",0
207265,"159471,159125,159133,159123,159135,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
207354,"159471,159133,159125,159123,159135,110108,151989,177209,182657,182527,182793,182781,138172,122535,160028,145620,169818,129223,160030,169816",0
207708,"159125,159123,159471,159135,159133,110108,151989,122535,160028,145620,169818,129223,138172,160030,169816,147966,146487,169820,146489,133013",0
207942,"159471,159125,159123,159133,159135,110108,151989,177209,138172,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489",0
208695,"159471,159133,159125,159123,159135,110108,151989,177209,138172,122535,160028,145620,169818,182657,129223,182527,182793,160030,169816,147966",0
208791,"135232,138172,110108,171821,171807,151989,177209,183941,122535,160028,145620,169818,129223,183013,160030,169816,147966,159135,159125,159123",0
209336,"159123,159125,159471,159133,159135,110108,151989,177209,122535,160028,145620,169818,182657,182527,129223,182793,160030,169816,147966,146487",0
209452,"159125,159123,159471,159135,159133,110108,151989,138172,177209,183013,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820",0
209715,"159125,159123,159471,159135,159133,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
209817,"159471,159135,159133,159125,159123,110108,159467,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013",0
209895,"159471,159125,159123,159133,159135,110108,151989,177209,138172,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489",0
210348,"159471,159133,159125,159123,159135,110108,151989,177209,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013",0
210423,"159471,159125,159123,159133,159135,110108,151989,138172,177209,183013,182657,182793,182527,182781,122535,160028,54124,145620,169818,129223",0
210564,"159471,159135,159125,159133,159123,110108,137022,137046,26747,136998,137020,137018,137064,137038,137050,137006,137078,136988,137032,136996",0
211021,"159135,159125,159123,159471,159133,110108,151989,122535,160028,145620,169818,129223,160030,147966,169816,146487,169820,146489,133013,177209",0
211288,"159135,159125,159123,159133,159471,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
211365,"159471,159125,159123,159133,159135,110108,151989,138172,177209,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489",0
211428,"159471,159133,159125,159123,159135,110108,159467,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013",0
211462,"159135,159471,159125,159123,159133,110108,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,151989,137022",0
211778,"159471,159125,159123,159133,159135,110108,151989,177209,138172,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489",0
212036,"159133,159471,159123,159125,159135,110108,151989,159467,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013",0
212055,"159471,159135,159125,159123,159133,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
212229,"159471,159133,159125,159123,159135,110108,151989,177209,138172,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489",0
212403,"159125,159123,159471,159133,159135,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
212740,"159471,159133,159123,159125,159135,110108,151989,177209,138172,182657,182527,182793,182781,122535,160028,145620,169818,129223,160030,169816",0
213065,"159125,159123,159471,159133,159135,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
213084,"159471,159135,159125,159123,159133,110108,151989,122535,160028,145620,169818,129223,160030,147966,169816,146487,169820,146489,133013,177209",0
213317,"159471,159123,159125,159133,159135,110108,151989,177209,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013",0
213597,"159471,159125,159123,159133,159135,110108,151989,138172,177209,182657,182527,182793,182781,183013,54124,122535,160028,145620,169818,129223",0
213667,"159471,159133,159125,159123,159135,110108,151989,177209,138172,182657,182527,182793,182781,122535,160028,145620,169818,129223,160030,169816",0
213981,"159471,159125,159123,159133,159135,110108,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,151989,159467",0
214029,"159471,159125,159123,159135,159133,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
214347,"159471,159125,159123,159135,159133,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
214649,"159471,159133,159125,159123,159135,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
214664,"159471,159133,159125,159123,159135,110108,151989,177209,182657,182793,182527,122535,160028,182781,145620,169818,129223,160030,169816,147966",0
214739,"159471,159135,159133,159125,159123,110108,159467,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,151989",0
214796,"159135,159471,159125,159123,159133,110108,122535,160028,151989,145620,169818,129223,160030,147966,169816,146487,169820,146489,133013,177209",0
